User;nRatings;LearningMethod;lambda;nfeatures;fold;Linear AccuracyError;Linear MAE;Linear RMSE;Linear Spearman;Gaussian AccuracyError;Gaussian MAE;Gaussian RMSE;Gaussian Spearman;Polynomial AccuracyError;Polynomial MAE;Polynomial RMSE;Polynomial Spearman
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;0;0.33333333333333337;0.6666666666666666;1.1547005383792515;0.0;0.33333333333333337;0.6666666666666666;1.1547005383792515;0.0;0.33333333333333337;0.6666666666666666;1.1547005383792515;0.0
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;1;1.0;1.6666666666666667;1.9148542155126762;-1.75;1.0;1.6666666666666667;1.9148542155126762;-1.75;1.0;1.6666666666666667;1.9148542155126762;-1.75
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;2;1.0;1.0;1.0;0.25;1.0;1.0;1.0;0.25;1.0;1.0;1.0;0.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;3;1.0;2.3333333333333335;2.3804761428476167;-3.25;1.0;2.3333333333333335;2.3804761428476167;-3.25;1.0;2.3333333333333335;2.3804761428476167;-3.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;4;1.0;2.6666666666666665;2.70801280154532;-4.5;1.0;2.6666666666666665;2.70801280154532;-4.5;1.0;2.6666666666666665;2.70801280154532;-4.5
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;5;1.0;2.3333333333333335;2.3804761428476167;-3.25;1.0;2.3333333333333335;2.3804761428476167;-3.25;1.0;2.3333333333333335;2.3804761428476167;-3.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;6;1.0;2.3333333333333335;2.516611478423583;-3.75;1.0;2.3333333333333335;2.516611478423583;-3.75;1.0;2.3333333333333335;2.516611478423583;-3.75
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;7;0.6666666666666667;1.6666666666666667;2.0816659994661326;-2.25;0.6666666666666667;1.6666666666666667;2.0816659994661326;-2.25;0.6666666666666667;1.6666666666666667;2.0816659994661326;-2.25
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;8;1.0;2.5;2.5495097567963922;-12.0;1.0;2.5;2.5495097567963922;-12.0;1.0;2.5;2.5495097567963922;-12.0
http://soa4all.isoco.net/luf/users/movies536;28;SIMPLE_ONLINE;1.0;0;9;1.0;3.0;3.0;-17.0;1.0;3.0;3.0;-17.0;1.0;3.0;3.0;-17.0
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;0;1.0;2.0;2.160246899469287;0.19999999999999996;1.0;2.0;2.160246899469287;0.19999999999999996;1.0;2.0;2.160246899469287;0.19999999999999996
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;1;1.0;1.8333333333333333;2.041241452319315;0.2857142857142857;1.0;1.8333333333333333;2.041241452319315;0.2857142857142857;1.0;1.8333333333333333;2.041241452319315;0.2857142857142857
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;2;1.0;2.8333333333333335;2.857738033247041;-0.3999999999999999;1.0;2.8333333333333335;2.857738033247041;-0.3999999999999999;1.0;2.8333333333333335;2.857738033247041;-0.3999999999999999
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;3;0.6666666666666667;1.8333333333333333;2.345207879911715;0.05714285714285716;0.6666666666666667;1.8333333333333333;2.345207879911715;0.05714285714285716;0.6666666666666667;1.8333333333333333;2.345207879911715;0.05714285714285716
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;4;0.8;2.6;2.932575659723036;-1.15;0.8;2.6;2.932575659723036;-1.15;0.8;2.6;2.932575659723036;-1.15
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;5;0.6;2.2;2.8635642126552705;-1.0499999999999998;0.6;2.2;2.8635642126552705;-1.0499999999999998;0.6;2.2;2.8635642126552705;-1.0499999999999998
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;6;0.8;2.0;2.3664319132398464;-0.3999999999999999;0.8;2.0;2.3664319132398464;-0.3999999999999999;0.8;2.0;2.3664319132398464;-0.3999999999999999
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;7;0.8;1.0;1.1832159566199232;0.65;0.8;1.0;1.1832159566199232;0.65;0.8;1.0;1.1832159566199232;0.65
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;8;0.8;2.0;2.449489742783178;-0.5;0.8;2.0;2.449489742783178;-0.5;0.8;2.0;2.449489742783178;-0.5
http://soa4all.isoco.net/luf/users/movies363;54;SIMPLE_ONLINE;1.0;0;9;0.8;1.4;1.7320508075688772;0.25;0.8;1.4;1.7320508075688772;0.25;0.8;1.4;1.7320508075688772;0.25
